idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m,predicao_credito
55,1,2,0,2,2,0,36,4,3,3,7231.03,1421.31,23,0
53,0,1,0,2,0,0,48,6,2,3,2324.47,1272.96,37,0
57,1,2,1,2,3,0,40,3,3,2,12208.45,1409.9,34,0
43,1,4,4,3,3,0,30,2,3,5,5639.0,647.1,15,1
58,1,1,1,2,2,0,46,3,2,3,10021.42,1275.53,25,0
64,1,0,2,2,0,0,56,6,0,1,2215.27,1270.48,27,0
54,0,2,1,2,0,0,44,3,3,2,2027.76,1702.03,37,0
53,1,2,1,2,2,0,47,6,2,2,6363.88,1256.35,26,0
39,0,3,3,0,0,0,25,6,2,1,3920.86,3178.3,53,0
56,1,3,0,2,2,0,36,5,3,1,9226.7,1626.97,29,0
54,0,4,2,1,0,0,49,6,1,1,9376.41,1562.81,33,0
59,0,1,4,2,1,0,46,5,3,3,1944.32,1960.42,57,0
42,1,3,2,0,1,0,36,3,0,1,9599.03,1154.25,38,0
42,1,4,1,2,2,1,28,5,2,1,28202.31,1629.33,38,0
43,1,3,3,3,3,0,39,3,1,3,24850.92,1226.34,25,0
55,1,0,0,2,4,0,49,5,3,3,3805.2,1743.13,27,0
52,1,1,2,0,3,0,37,5,2,2,2733.85,1139.41,39,0
46,1,1,2,3,1,0,27,6,3,3,12781.87,1073.87,21,0
57,1,2,2,2,4,0,40,3,3,3,3106.12,683.34,17,1
48,1,3,3,2,3,0,42,3,0,3,7477.58,1159.59,32,0
45,1,4,2,2,4,0,33,6,3,1,34516.68,1859.19,47,0
48,1,2,0,2,4,0,36,6,2,5,29963.34,1205.72,28,0
47,1,1,1,0,1,0,36,5,0,3,6509.42,1409.82,37,0
42,1,3,3,2,2,0,34,3,3,3,13450.22,1000.97,18,1
41,1,2,1,3,2,1,36,6,0,2,27000.76,1209.75,39,0
51,1,4,3,2,4,1,31,5,1,2,34516.1,1366.35,25,0
55,0,2,1,0,0,0,47,5,2,3,6347.91,1161.54,44,0
67,1,1,2,2,1,0,49,4,2,3,3106.57,1512.02,38,0
39,1,1,1,2,2,0,31,4,1,1,2536.27,1750.8,35,0
54,1,3,4,0,2,0,35,6,0,3,13048.6,1170.71,24,0
55,0,2,2,2,0,0,37,3,1,3,2453.25,2218.27,50,0
47,1,3,0,2,1,1,36,3,2,2,16138.29,1198.46,33,0
49,1,2,4,2,2,0,38,3,0,2,8077.65,1329.74,26,0
42,0,2,1,2,0,0,23,3,3,3,1929.53,857.65,36,1
57,1,2,2,0,3,0,36,3,2,3,3127.61,1470.85,30,0
44,1,5,2,2,2,0,36,3,2,3,8645.74,1435.93,25,0
56,1,3,2,0,2,0,49,3,3,1,1438.9,1093.14,22,0
49,0,3,1,2,0,0,38,6,2,3,2185.35,715.45,20,1
45,1,3,1,0,3,0,32,5,2,2,24487.13,1512.38,42,0
63,1,0,0,2,2,0,36,6,3,2,2567.81,2399.15,43,0
44,1,3,1,0,3,0,33,6,3,3,4131.35,906.2,22,0
44,0,4,3,2,0,1,37,3,2,2,10790.91,1052.41,16,0
40,1,3,0,2,1,0,33,4,3,3,6884.71,975.32,11,0
39,1,2,2,0,2,0,36,5,3,3,13961.22,783.91,20,1
42,1,4,0,2,3,0,30,6,0,1,29801.87,990.42,21,0
54,1,3,0,2,4,0,43,4,1,1,13219.59,1097.59,24,0
58,0,4,2,2,0,0,46,2,3,3,2536.46,901.87,35,1
46,0,4,1,1,0,0,36,5,1,3,9478.46,1327.64,41,0
47,0,4,2,1,1,0,34,6,2,1,3502.74,1814.79,31,0
67,0,0,2,2,4,0,56,4,3,3,10509.35,1365.4,34,0
50,0,2,3,1,0,0,36,3,0,3,1491.47,1058.46,34,0
55,1,0,0,1,2,0,46,6,2,1,9734.1,1476.19,38,0
46,0,2,1,2,1,0,22,6,3,1,2305.95,1230.45,36,0
47,0,4,2,2,1,0,36,3,3,1,14241.25,1581.18,44,0
36,0,2,2,2,1,0,25,3,2,1,4789.26,1534.85,29,0
40,1,4,4,1,2,0,34,4,3,2,23138.99,1612.96,39,0
57,1,2,2,0,3,0,38,6,3,1,23008.8,1302.43,36,0
48,1,1,2,1,3,0,36,3,0,1,3131.28,1439.08,40,0
58,0,3,1,2,0,0,53,5,2,3,5798.11,1724.14,45,0
48,1,3,1,0,1,0,36,5,3,2,6880.15,1784.37,35,0
48,1,3,1,3,3,3,41,3,2,2,34516.25,1156.61,29,0
53,0,2,3,2,1,0,34,6,1,2,2075.97,2556.23,49,0
50,1,2,1,2,3,0,44,3,0,3,4589.7,1590.84,37,0
52,0,1,1,0,0,0,40,1,2,2,2317.39,884.01,19,1
53,0,2,2,0,0,0,45,1,1,1,1981.93,973.88,25,1
56,0,1,1,0,1,0,47,3,1,2,6038.72,1447.17,30,0
44,1,5,2,0,3,0,32,5,2,3,14910.46,1150.27,26,0
49,1,3,0,2,3,0,39,3,2,3,29659.48,1193.96,21,0
54,1,2,1,2,2,0,42,3,2,3,4320.56,706.26,21,1
39,0,1,2,0,1,0,36,6,3,1,11214.0,1257.47,23,0
39,0,3,2,1,4,0,29,5,2,1,26181.89,1303.98,35,0
41,0,4,0,0,0,0,31,3,0,1,5773.68,1306.9,39,0
53,1,2,2,2,3,0,36,1,3,3,4503.98,748.51,20,1
47,1,3,2,2,3,0,36,6,2,2,29770.89,1774.98,42,0
46,0,2,4,2,0,0,28,5,1,1,5014.07,1209.54,25,0
53,0,1,0,2,0,0,47,6,2,1,3445.73,1074.67,31,0
60,1,1,1,2,3,0,50,6,2,2,23412.47,1786.6,50,0
59,0,0,1,0,0,0,46,4,2,1,3044.23,1456.04,36,0
38,1,1,2,0,2,0,29,5,1,2,14596.43,1300.02,25,0
56,1,4,2,0,0,0,36,3,2,2,3864.94,1470.79,42,0
35,1,3,4,3,3,0,29,2,3,1,17030.72,715.56,25,1
50,1,3,1,0,2,0,44,4,3,2,23090.96,1198.34,24,0
53,1,2,4,3,3,0,36,4,0,2,29205.28,1556.86,43,0
63,1,2,1,2,2,0,49,5,3,2,14035.68,1606.92,30,0
43,0,2,2,0,0,0,24,2,2,3,2962.93,929.33,31,1
46,1,2,2,2,3,0,30,6,0,3,18578.58,1606.09,54,0
61,1,1,2,0,2,0,46,5,2,3,2201.56,1199.06,32,0
37,0,0,4,2,0,0,25,4,2,3,2061.78,2400.07,60,0
42,0,5,4,2,4,0,23,4,2,2,24602.34,1337.75,44,0
41,1,2,2,1,4,0,29,3,2,2,15911.06,1270.57,33,0
56,1,2,3,0,4,0,50,2,3,2,16867.12,654.61,14,1
56,1,3,1,2,2,0,37,3,0,3,2783.94,1909.12,54,0
52,0,3,4,0,0,0,47,3,2,3,2972.3,922.94,25,1
40,0,3,0,0,1,0,36,5,2,3,5124.46,1158.63,42,0
63,1,1,1,2,1,0,53,6,2,6,2880.27,1323.14,26,0
58,1,1,0,0,1,0,46,4,0,1,5579.43,1025.37,35,0
58,1,4,2,2,2,0,44,5,3,1,12010.14,1700.49,35,0
46,1,2,2,1,3,0,36,6,3,3,34516.99,1628.57,51,0
37,0,1,1,2,1,0,29,5,2,2,4394.57,1377.24,32,0
46,1,4,1,0,3,0,35,4,3,3,18325.22,1517.95,33,0
46,0,4,4,2,0,0,37,5,2,3,3773.73,1528.14,25,0
41,1,1,1,0,3,0,29,5,3,1,21684.8,1329.95,24,0
48,0,3,0,1,1,0,40,4,2,1,1919.28,1505.87,33,0
49,0,3,1,0,1,0,33,5,2,3,9995.38,1172.88,38,0
44,1,2,1,2,3,0,35,3,2,2,11910.9,1646.24,39,0
39,0,3,3,2,0,0,36,4,0,2,2279.86,1693.38,32,0
57,1,1,3,0,1,0,48,3,2,1,3539.95,1336.23,23,0
48,1,3,0,2,3,0,36,5,3,1,30579.32,1289.23,19,0
47,1,3,0,0,3,0,42,4,0,1,24480.74,1416.75,32,0
56,0,1,2,1,4,0,52,6,2,1,17561.27,1608.98,33,0
54,0,0,3,2,0,0,40,3,2,1,1638.73,1885.66,51,0
54,1,1,1,2,2,0,36,3,2,3,2947.19,1744.45,53,0
52,1,4,0,2,3,0,42,6,0,1,5738.38,1922.73,48,0
43,1,4,2,3,4,0,34,5,2,2,33304.71,1448.54,29,0
59,1,1,3,0,1,0,48,6,3,3,7251.6,1300.15,36,0
44,1,1,2,2,4,0,34,6,0,2,2885.65,1366.5,31,0
56,0,1,3,2,0,0,36,6,3,2,2641.6,1439.62,39,0
45,0,4,1,2,4,0,35,6,0,3,2801.27,1241.49,46,0
55,1,1,0,2,3,0,45,3,3,3,16794.45,1917.85,33,0
48,0,3,3,1,1,0,41,4,3,1,9336.07,1391.01,39,0
56,0,5,3,0,0,0,43,4,0,1,2763.78,1246.31,31,0
41,1,3,2,2,2,0,36,5,2,3,17391.72,1248.66,27,0
65,0,1,0,2,0,0,36,3,0,2,3198.3,1936.15,44,0
34,1,4,4,0,3,0,26,3,2,3,5100.12,2375.8,63,0
56,1,3,4,2,2,0,39,3,2,1,3955.3,1238.61,25,0
62,0,1,0,2,0,0,48,5,1,3,3140.82,1626.82,41,0
45,0,3,2,0,4,0,36,3,3,3,4028.27,791.44,22,1
38,0,2,2,0,0,0,32,5,3,3,2264.56,1204.81,28,0
49,1,3,2,3,4,0,44,5,2,2,21620.19,1300.39,33,0
58,1,2,0,0,2,0,45,3,0,2,6385.71,1612.67,47,0
41,0,4,1,0,1,0,31,4,3,2,2375.03,1071.28,28,0
33,1,2,1,2,2,0,13,3,3,3,1963.58,1378.41,37,0
47,0,4,3,0,0,0,37,6,2,2,4256.94,1100.92,29,0
56,0,1,1,2,0,0,49,5,0,1,5097.67,2052.85,45,0
51,1,1,1,0,2,0,45,3,3,2,3228.28,1349.0,33,0
49,1,1,1,3,1,1,41,6,3,1,20231.09,1215.86,36,0
50,1,1,2,0,4,0,39,3,3,2,27512.95,1149.6,25,1
55,0,3,2,2,1,0,47,5,0,2,1929.71,2354.41,50,0
26,1,0,1,0,0,0,13,6,2,3,2585.01,2644.77,40,0
58,1,1,3,2,3,0,47,3,3,3,12151.06,918.45,14,1
46,1,3,0,0,3,2,42,3,2,2,34516.6,1362.7,31,0
48,1,4,0,2,4,0,31,6,1,3,34516.11,1222.86,37,0
42,1,4,2,1,2,0,32,4,2,1,5504.64,1364.07,32,0
37,1,4,1,2,3,0,28,4,2,1,10021.45,1463.75,40,0
63,0,0,2,2,0,0,49,5,0,3,3558.15,1631.04,31,0
50,1,3,0,0,1,1,44,4,4,3,19853.72,1878.33,55,0
41,0,1,0,0,1,0,31,6,2,3,4969.91,1489.1,32,0
48,0,3,1,1,0,0,40,3,3,2,3117.02,1437.39,37,0
46,1,2,3,0,3,0,41,4,0,2,21526.86,1313.27,37,0
61,1,0,0,0,2,0,51,4,2,2,5504.96,1290.66,38,0
59,0,0,2,2,0,0,53,4,2,3,5512.88,1975.03,49,0
53,0,2,4,2,4,0,39,1,3,2,1438.67,807.5,22,1
39,0,3,4,3,1,0,28,5,0,3,7262.41,1438.46,28,0
51,1,3,0,2,4,0,40,6,2,3,7319.22,1233.62,29,0
45,1,2,1,2,2,0,25,3,3,5,1438.45,709.22,27,1
48,1,4,2,0,2,0,30,4,3,3,7712.59,1597.58,39,0
47,1,1,1,2,2,0,37,6,0,3,2053.64,1283.89,28,0
41,1,2,0,2,1,0,32,3,3,1,12804.28,1101.93,37,0
48,1,4,3,2,3,0,36,3,2,3,26443.42,1593.88,36,0
50,0,4,1,0,0,0,36,6,0,2,3125.86,1631.78,46,0
56,0,2,4,2,0,0,48,6,2,1,4930.7,2194.98,53,0
39,0,2,3,0,0,0,36,6,3,3,9476.09,1128.92,27,0
47,1,1,1,2,3,0,37,6,3,3,11722.66,1497.42,35,0
44,1,2,1,0,4,0,33,4,3,1,13301.4,1385.06,50,0
61,0,1,2,2,4,0,47,4,3,2,1438.22,1449.36,27,0
43,0,2,4,2,0,0,37,3,1,3,1438.57,974.45,28,1
59,1,1,0,2,2,0,36,3,3,2,6705.54,731.33,18,1
42,0,2,2,2,4,0,31,4,0,2,22718.93,1191.98,37,0
40,1,4,2,1,1,2,28,4,2,2,23981.32,1421.27,34,0
65,1,2,2,2,0,0,56,4,4,2,2318.93,1256.68,35,0
48,1,1,3,2,2,0,29,4,2,3,19324.66,1744.86,50,0
44,1,2,1,0,1,0,34,5,1,3,5331.13,1766.89,39,0
36,0,4,2,2,4,0,31,5,0,2,15700.22,2229.49,48,0
45,1,4,1,0,2,0,30,6,2,2,17625.42,1773.18,39,0
39,1,2,1,2,3,0,34,6,2,3,17438.04,1860.3,37,0
40,1,4,3,3,3,0,25,3,1,3,1962.4,1179.46,27,0
62,1,0,0,2,2,0,56,3,2,3,8077.58,906.24,16,1
26,1,0,1,0,1,0,13,6,2,1,3290.39,2781.52,54,0
60,1,0,2,0,0,0,53,5,2,3,2402.11,1650.5,53,0
54,0,3,4,0,0,0,42,6,0,1,9256.32,1446.71,37,0
62,1,0,1,2,2,0,36,6,3,3,3674.55,1703.25,48,0
57,1,2,3,2,1,0,50,2,3,5,6462.33,761.95,17,1
59,1,0,1,0,1,0,48,4,2,2,1638.44,1536.75,44,0
46,1,4,1,0,2,0,38,3,2,3,4335.5,1373.7,36,0
44,1,4,0,0,2,0,32,5,2,3,3233.21,1256.32,29,0
48,1,4,2,0,3,0,36,1,1,3,11862.19,643.07,16,1
43,1,2,2,1,4,1,24,4,0,2,34516.25,1215.8,45,0
57,1,4,2,2,4,0,38,6,2,6,19802.04,2244.22,58,0
46,1,3,3,3,3,0,36,4,2,2,24869.26,1409.05,36,0
40,1,3,0,3,2,0,36,4,1,2,3624.27,1469.19,23,0
54,1,1,2,2,3,0,36,4,2,1,6175.7,1847.63,59,0
57,0,1,1,0,1,0,48,5,0,1,10953.93,1277.75,29,0
44,1,4,1,2,2,0,28,6,3,2,11338.93,1227.35,24,0
47,0,2,4,2,0,0,35,3,2,2,5544.96,1336.11,38,0
47,1,4,4,2,2,0,36,4,1,1,19665.34,1110.76,58,0
50,0,2,0,2,0,0,43,6,3,2,2927.53,1474.21,26,0
53,0,3,3,2,1,0,33,4,3,3,5146.86,1955.63,44,0
56,1,1,3,2,2,0,44,5,3,3,1704.28,660.12,17,1
55,1,1,0,2,2,0,46,2,3,2,1438.26,888.13,18,1
53,0,4,0,2,0,0,36,6,3,1,2974.42,1785.85,45,0
61,1,1,2,2,1,0,49,1,2,2,5472.36,705.29,14,1
57,1,2,0,2,2,0,38,3,2,1,2736.52,1211.03,25,0
50,1,2,1,2,3,0,37,6,1,2,1438.61,1391.07,40,0
56,0,2,2,2,4,0,45,4,0,3,5406.94,1407.18,29,0
52,1,2,1,0,4,0,44,5,1,1,34516.97,1616.98,50,0
60,1,0,1,2,0,0,36,6,2,2,1976.26,1498.69,43,0
49,1,4,2,2,3,0,40,3,1,1,8714.2,1536.03,38,0
46,0,4,4,1,0,0,41,4,1,1,8693.69,1594.99,45,0
42,1,1,2,2,3,0,36,6,2,1,9247.32,1190.83,30,0
45,1,3,0,2,0,0,33,6,0,5,7717.01,1248.34,37,0
45,0,4,2,2,0,0,38,3,3,4,4908.17,827.15,21,1
44,0,3,4,2,0,0,38,6,3,1,7222.18,920.76,18,1
61,1,0,2,0,3,0,48,6,2,2,21740.18,1755.9,54,0
55,1,3,2,2,2,0,44,3,2,2,2323.81,804.55,15,1
44,1,4,2,1,2,0,29,4,2,2,7788.34,1196.42,30,0
55,0,1,2,2,0,0,36,4,3,1,1438.99,850.04,22,1
57,1,2,2,2,4,0,36,3,2,2,23700.9,1644.84,28,0
45,1,2,4,2,3,0,40,6,1,3,11710.53,1749.63,50,0
57,0,0,0,2,1,0,45,3,2,2,2278.5,2307.03,45,0
31,1,0,2,2,1,0,22,3,0,3,4048.48,1757.84,45,0
34,0,2,1,2,0,0,24,6,2,2,3663.53,1826.9,35,0
53,0,1,1,0,0,0,36,2,3,2,1438.29,799.32,17,1
35,0,1,3,0,4,0,28,4,2,5,3518.48,2121.31,60,0
44,0,4,1,2,0,0,36,4,0,1,1717.07,1468.28,29,0
50,1,1,1,2,3,0,45,3,2,2,16813.54,1482.26,46,0
33,1,3,4,2,3,0,25,4,3,2,16434.74,1726.34,37,0
50,1,3,1,0,2,0,45,4,3,2,21872.6,1806.61,31,0
51,1,4,0,2,3,0,41,5,0,2,15897.96,1405.97,43,0
56,0,4,2,2,0,0,46,5,2,3,4271.11,2052.37,50,0
55,0,3,1,0,0,0,29,6,2,1,7361.0,1175.42,34,0
26,1,0,3,0,0,0,36,4,3,1,1438.43,1786.91,37,0
42,0,3,1,2,0,0,33,6,3,3,8628.28,1675.44,58,0
54,1,2,3,2,3,0,44,4,3,3,18750.33,1200.84,36,0
44,0,3,1,2,4,0,36,4,3,2,21242.59,1283.42,37,0
65,0,0,1,2,1,0,56,5,0,3,2961.47,1937.51,57,0
38,0,3,0,2,4,0,29,4,2,2,11327.12,2033.32,38,0
58,1,3,0,2,2,0,40,6,3,1,8308.84,1915.06,37,0
39,0,3,4,2,1,0,28,4,2,2,3249.28,1988.86,36,0
52,1,2,0,2,4,0,36,5,2,1,2981.69,1648.38,30,0
45,0,3,1,2,0,0,31,4,0,1,8829.21,1902.32,45,0
42,1,3,2,0,3,0,33,3,2,3,3714.31,1454.58,35,0
42,1,2,3,2,2,0,28,6,3,1,7340.58,838.57,24,1
57,1,4,4,2,4,0,51,4,3,2,16952.05,1918.43,61,0
55,1,3,4,0,3,0,35,4,3,1,20865.47,837.79,25,1
44,0,3,3,3,0,0,25,6,2,3,3083.27,4311.86,78,0
37,0,3,1,2,4,0,24,3,2,2,10584.32,1567.22,33,0
50,0,3,2,2,0,0,42,4,2,1,2240.06,1905.44,39,0
51,1,2,1,2,1,0,40,5,2,1,12240.62,1422.8,26,0
37,1,1,1,2,3,0,21,6,0,2,5120.31,1680.12,32,0
36,0,2,1,2,0,0,24,3,3,1,3124.27,1652.88,41,0
51,0,2,0,2,0,1,36,5,0,3,11261.7,1158.09,26,0
65,1,1,2,2,1,0,56,3,2,3,2468.1,1797.86,46,0
43,1,2,3,2,2,0,28,4,3,2,22157.48,1911.82,55,0
46,1,3,1,2,1,0,32,6,3,2,11477.94,1260.29,27,0
43,0,2,1,2,0,0,33,5,2,2,3933.04,1489.11,45,0
56,1,3,1,2,3,0,50,3,3,3,8022.01,1794.45,31,0
43,1,3,2,0,2,0,34,6,0,2,13771.82,1510.42,42,0
53,1,1,1,0,3,0,48,3,3,3,30271.39,3231.76,47,1
50,1,2,0,3,2,0,41,6,2,2,3244.68,1274.24,32,0
43,0,3,1,2,1,0,36,6,3,1,2936.33,1572.56,57,0
54,1,3,0,2,3,0,36,6,2,1,1438.98,1935.13,41,0
33,1,2,2,2,2,0,25,6,3,3,6242.24,2187.84,59,0
58,0,2,2,2,1,0,49,3,3,1,6175.99,1417.09,25,0
41,1,3,1,0,3,0,26,4,2,3,11806.86,1465.99,31,0
48,1,3,4,0,2,0,39,5,2,2,4734.64,1570.94,45,0
55,1,2,0,0,1,0,36,5,0,2,6244.24,1445.79,40,0
54,0,2,1,2,0,0,45,3,3,1,1438.81,694.56,15,1
51,0,3,4,1,4,3,34,3,2,1,34516.96,1929.84,40,0
35,1,3,1,0,3,0,24,4,2,1,23561.92,2447.49,64,0
50,1,3,2,0,3,0,36,5,3,2,24742.02,1306.89,31,0
55,1,4,0,2,3,0,41,2,2,2,27560.22,646.39,10,1
45,0,0,3,1,0,0,35,6,3,1,5923.75,1236.83,35,0
34,1,2,2,2,2,0,36,6,2,1,8581.2,2513.75,63,0
55,0,4,1,2,1,0,41,4,3,3,3156.99,2091.56,48,0
48,0,2,2,2,0,0,36,5,3,1,7151.64,854.93,22,1
46,1,4,1,2,2,0,35,5,2,1,1535.78,1848.41,25,0
61,0,0,1,2,0,0,56,3,3,3,2122.22,949.3,17,1
48,1,1,2,3,2,0,35,3,2,2,17131.89,1371.32,37,0
51,0,1,1,2,0,0,42,6,2,2,5822.06,1804.34,49,0
39,1,3,4,2,2,0,29,3,3,1,3537.25,1605.17,43,0
43,1,3,1,2,4,0,33,3,3,1,34516.42,1463.92,38,0
53,1,3,1,0,2,0,47,6,3,4,16320.11,1279.02,41,0
38,1,2,0,2,3,0,36,5,3,3,2407.13,1470.12,28,0
49,0,2,0,0,0,0,43,4,2,1,3538.42,1265.25,38,0
37,0,0,2,2,0,0,31,5,2,2,2684.77,2002.16,60,0
53,1,3,1,0,3,0,36,4,2,3,34516.14,1475.68,33,0
46,1,2,4,0,1,1,40,4,2,2,15459.46,1419.0,30,0
44,0,3,2,0,0,0,36,5,3,3,4307.23,1628.12,37,0
50,0,1,2,0,0,0,46,4,3,2,2081.3,1337.03,29,0
58,0,2,2,2,1,0,47,3,2,2,2848.78,1135.33,27,0
55,1,3,0,0,4,0,51,3,3,1,34516.16,1161.9,26,0
44,1,3,3,3,3,0,35,6,2,1,6361.67,1571.9,38,0
57,1,4,0,2,3,0,38,4,3,1,15428.86,1916.57,40,0
57,1,1,0,2,1,0,48,5,3,1,2544.23,1346.62,30,0
48,1,3,0,2,3,0,42,1,3,1,9959.64,805.47,24,1
51,1,1,1,0,2,0,39,3,2,3,8796.83,1195.72,18,0
53,0,3,2,2,0,0,48,6,3,1,3428.47,1155.65,34,0
45,0,1,4,0,0,0,36,6,2,2,1438.21,1431.12,34,0
41,1,4,4,2,2,0,32,5,2,3,18001.86,1194.85,25,0
51,0,4,1,0,0,0,42,3,3,1,2680.55,1154.85,33,0
46,0,2,0,2,0,0,35,6,3,4,4675.83,1232.53,34,0
40,0,5,3,2,0,0,35,3,3,1,2448.82,1269.48,30,0
33,1,2,4,2,2,0,28,3,3,3,4049.6,1742.4,35,0
53,1,1,0,0,3,0,38,6,2,2,8154.94,1379.14,26,0
63,1,1,0,2,1,0,36,5,2,3,4559.5,1870.26,35,0
61,1,0,2,0,3,0,36,4,1,2,19354.83,1207.82,32,0
56,1,4,0,2,2,0,46,3,3,3,2340.29,781.48,15,1
53,1,2,1,0,2,0,47,6,0,3,13848.63,1773.8,38,0
62,0,2,1,2,0,0,52,4,2,2,2490.25,864.95,20,1
50,0,4,2,2,4,1,36,6,2,1,32156.29,1559.28,39,0
37,1,4,1,2,2,0,30,5,2,3,2578.17,1830.21,64,0
62,0,0,1,2,4,0,52,6,2,3,9050.95,1542.36,43,0
49,1,3,2,0,3,1,41,4,2,1,34516.07,1506.57,47,0
57,0,3,0,2,4,0,51,6,0,1,8362.85,1175.37,41,0
55,1,2,0,2,3,0,36,3,3,2,6514.1,1383.81,20,0
50,1,1,1,2,3,0,42,3,4,3,4051.31,1837.27,57,0
48,1,3,3,2,2,0,37,3,2,3,11959.21,1191.49,40,0
60,0,1,2,1,1,0,48,3,2,2,2070.0,1793.69,53,0
46,1,1,2,0,4,0,32,5,1,2,11840.97,1560.93,49,0
47,1,2,3,2,4,0,35,4,2,3,3636.21,1564.05,59,0
54,1,2,2,2,2,0,36,3,3,3,11067.35,1843.06,38,0
53,1,2,4,2,2,0,40,3,3,3,11262.11,2165.71,61,0
56,0,3,1,0,1,0,36,4,0,1,5108.61,1631.49,41,0
56,0,4,0,2,1,0,36,5,1,1,2072.99,1265.72,32,0
41,1,3,2,2,3,0,24,4,3,3,4119.73,1455.07,35,0
60,0,1,1,2,1,0,42,5,3,3,5903.27,1137.09,27,0
40,1,5,1,3,1,0,25,6,3,2,7860.47,1367.68,35,0
49,0,3,4,2,1,0,36,6,2,2,5918.44,1292.79,26,0
46,1,4,1,0,1,0,41,5,2,3,6741.43,1682.43,46,0
36,0,3,0,2,0,0,36,6,2,1,3880.34,1598.46,39,0
57,0,2,2,2,0,0,45,4,0,2,2494.71,1555.91,39,0
38,1,1,0,2,3,0,23,4,2,3,22149.14,2409.94,36,0
50,1,3,1,1,3,0,36,4,1,3,34516.92,1770.94,65,0
62,1,0,1,2,2,0,51,3,0,2,5450.71,1526.8,45,0
43,1,3,2,2,1,0,35,2,3,2,1438.53,891.81,28,1
44,0,5,2,0,0,0,24,4,3,3,2003.2,1756.15,42,0
39,1,2,2,0,1,0,32,6,2,3,7723.28,1241.99,22,0
38,1,2,3,2,3,0,23,4,1,1,18226.68,1681.78,43,0
44,0,4,3,2,0,0,39,4,2,2,8128.36,1224.08,32,0
43,1,3,0,2,3,0,32,6,3,2,5851.14,1573.0,38,0
54,1,1,4,0,3,0,40,6,3,3,10260.08,1566.79,50,0
38,0,3,2,0,4,0,32,5,0,1,26945.29,1579.4,40,0
55,1,2,2,0,2,0,36,6,3,3,2243.71,1334.8,31,0
42,1,5,2,3,4,0,36,4,2,1,34516.96,1230.82,34,0
56,1,3,2,2,2,0,45,5,2,3,12248.19,767.66,25,1
59,0,1,2,2,4,0,50,3,3,2,1438.92,724.37,16,1
46,1,4,2,0,3,0,28,4,2,3,19843.58,1638.15,49,0
55,0,2,4,2,0,0,45,3,3,3,2163.64,1349.91,47,0
52,1,1,4,2,4,0,41,4,2,2,33864.94,1751.42,48,0
39,0,2,1,2,0,0,26,3,2,1,4531.23,1414.68,40,0
42,0,4,1,0,0,0,26,5,3,2,2950.43,1260.93,32,0
43,0,4,3,2,0,0,23,6,3,2,7706.53,965.72,27,1
47,0,1,0,3,4,0,36,5,0,1,25657.81,1121.84,25,0
42,0,4,2,1,4,0,36,5,2,3,17536.6,1411.77,28,0
39,1,1,3,0,1,0,24,4,3,3,3770.8,1602.83,49,0
50,1,1,2,0,2,0,45,5,2,2,10344.93,1617.35,47,0
57,1,2,4,1,4,0,51,4,1,1,26437.06,1244.66,36,0
41,1,4,2,2,0,0,30,4,1,6,2450.07,1263.18,29,0
52,0,1,0,2,1,0,36,5,2,1,3136.85,1036.82,25,0
43,1,2,0,0,2,0,36,4,2,3,6976.79,1217.04,39,0
42,1,3,0,0,3,0,36,4,1,3,21134.06,1556.31,35,0
58,0,2,2,2,1,0,53,6,3,2,2019.66,2005.76,62,0
42,1,4,3,2,3,0,34,3,3,2,34516.48,1698.96,67,0
55,1,1,4,2,3,0,45,5,3,3,9959.5,2041.75,45,0
38,1,2,2,0,3,0,28,4,2,3,20241.97,1102.49,31,0
40,0,2,1,2,0,0,28,3,2,1,2421.01,1346.57,30,0
48,1,4,2,2,3,0,37,5,3,6,30948.84,1511.29,35,0
32,0,1,2,2,0,0,22,3,2,3,2642.12,1761.65,42,0
33,0,2,0,0,0,0,36,4,1,1,8070.24,2117.7,61,0
58,1,2,1,2,1,0,48,2,3,3,4085.97,596.38,15,1
26,1,0,2,0,1,0,19,5,2,2,2187.05,2560.35,46,0
46,1,0,2,2,2,2,36,3,2,3,34516.85,1409.28,39,0
39,0,1,1,2,4,0,29,4,2,3,3358.25,1759.87,33,0
36,0,1,3,0,1,0,25,6,3,3,1888.68,1886.46,66,0
43,1,2,2,2,2,0,24,2,3,3,14447.33,915.88,29,1
45,1,2,2,0,2,1,26,6,2,3,32349.47,1343.07,41,0
51,0,3,3,2,4,0,36,3,3,2,12605.8,1870.29,56,0
62,0,0,2,2,1,0,36,4,2,2,2964.96,1557.5,25,0
58,1,0,2,2,3,0,38,6,3,3,3785.54,1824.76,49,0
42,1,4,1,0,2,0,36,5,0,1,2727.72,1294.05,26,0
49,1,4,4,2,2,0,44,3,1,1,3343.12,1545.73,31,0
53,0,3,2,0,0,0,35,6,1,3,9786.48,820.19,25,1
45,0,2,0,2,1,0,36,4,3,1,6407.2,1675.95,47,0
29,1,2,0,2,3,0,15,6,2,2,4158.42,1678.21,37,0
60,1,1,4,2,4,0,50,6,2,1,21697.65,2117.62,48,0
50,1,3,4,0,3,0,40,5,2,2,31383.05,1721.19,56,0
53,1,3,4,0,4,0,36,3,0,1,30883.93,1267.49,23,0
